Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price P/U,Unit,Value,,,,,
2021,469999,"Livestock, Unspecified",45,Mendocino,,,,,,469000,,,,,
2021,469999,"Livestock, Unspecified",51,Mono,,,,,,2190000,,,,,
2021,469999,"Livestock, Unspecified",55,Napa,,,,,,12800,,,,,
2021,469999,"Livestock, Unspecified",57,Nevada,,,,,,1011000,,,,,
2021,469999,"Livestock, Unspecified",61,Placer,,,,,,5885000,,,,,
2021,469999,"Livestock, Unspecified",67,Sacramento,,,,,,758000,,,,,
2021,469999,"Livestock, Unspecified",77,San Joaquin,,,,,,6169000,,,,,
2021,469999,"Livestock, Unspecified",79,San Luis Obispo,,,,,,3354000,,,,,
2021,469999,"Livestock, Unspecified",83,Santa Barbara,,,,,,8260000,,,,,
2021,469999,"Livestock, Unspecified",85,Santa Clara,,,,,,230000,,,,,
2021,469999,"Livestock, Unspecified",87,Santa Cruz,,,,,,6330000,,,,,
2021,469999,"Livestock, Unspecified",89,Shasta,,,,,,5341000,,,,,
2021,469999,"Livestock, Unspecified",93,Siskiyou,,,,,,288000,,,,,
2021,469999,"Livestock, Unspecified",95,Solano,,,,,,1158000,,,,,
2021,469999,"Livestock, Unspecified",97,Sonoma,,,,,,12063000,,,,,
2021,469999,"Livestock, Unspecified",107,Tulare,,,,,,8769000,,,,,
2021,469999,"Livestock, Unspecified",109,Tuolumne,,,,,,11992000,,,,,
2021,469999,"Livestock, Unspecified",111,Ventura,,,,,,4636000,,,,,
2021,469999,"Livestock, Unspecified",113,Yolo,,,,,,3570000,,,,,
2021,469999,"Livestock, Unspecified",115,Yuba,,,,,,25059000,,,,,
2021,469999,"Livestock, Unspecified",998,Sum of Others,,,,,,7498000,,,,,
2021,469999,"Livestock, Unspecified",999,State Total,,,,,,168560000,,,,,
2021,478799,Manure,19,Fresno,,,1848000,8.34,Tons,15412000,,,,,
2021,478799,Manure,29,Kern,,,625000,12.14,Tons,7589000,,,,,
2021,478799,Manure,31,Kings,,,881000,5.4,Tons,4757000,,,,,
2021,478799,Manure,47,Merced,,,1617000,9.53,Tons,15413000,,,,,
2021,478799,Manure,77,San Joaquin,,,220000,4.03,Tons,886000,,,,,
2021,478799,Manure,99,Stanislaus,,,946000,8.29,Tons,7839000,,,,,
2021,478799,Manure,107,Tulare,,,2895000,3.08,Tons,8917000,,,,,
2021,478799,Manure,998,Sum of Others,,,,,,1177000,,,,,
2021,478799,Manure,999,State Total,,,9032000,6.73,Tons,61990000,,,,,
2021,343999,"Melons, Cantaloupe",19,Fresno,9640,14.73,142000,430,Tons,61060000,,,,,
2021,343999,"Melons, Cantaloupe",25,Imperial,4380,12.49,54700,505.89,Tons,27672000,,,,,
2021,343999,"Melons, Cantaloupe",47,Merced,3720,18.55,69000,211.91,Tons,14622000,,,,,
2021,343999,"Melons, Cantaloupe",65,Riverside,830,16.02,13300,384.96,Tons,5120000,,,,,
2021,343999,"Melons, Cantaloupe",998,Sum of Others,336,,,,,983000,,,,,
2021,343999,"Melons, Cantaloupe",999,State Total,18906,15.02,279000,388.8,Tons,109457000,,,,,
2021,348999,"Melons, Honeydew",19,Fresno,3440,17.91,61600,478,Tons,29445000,,,,,
2021,348999,"Melons, Honeydew",25,Imperial,994,20.02,19900,364.72,Tons,7258000,,,,,
2021,348999,"Melons, Honeydew",65,Riverside,400,16,6400,500,Tons,3200000,,,,,
2021,348999,"Melons, Honeydew",998,Sum of Others,939,,,,,5728000,,,,,
2021,348999,"Melons, Honeydew",999,State Total,5773,18.18,87900,453.96,Tons,45631000,,,,,
2021,354299,"Melons, Unspecified",19,Fresno,2000,12.95,25900,585.98,Tons,15177000,,,,,
2021,354299,"Melons, Unspecified",65,Riverside,930,16.02,14900,500,Tons,7450000,,,,,
2021,354299,"Melons, Unspecified",77,San Joaquin,1080,19.82,21400,102.8,Tons,2200000,,,,,
2021,354299,"Melons, Unspecified",99,Stanislaus,3460,,,,,28733000,,,,,
2021,354299,"Melons, Unspecified",998,Sum of Others,190,,,,,1076000,,,,,
2021,354299,"Melons, Unspecified",999,State Total,7660,15.51,62200,399.15,Tons,54636000,,,,,
2021,354999,"Melons, Watermelon",19,Fresno,3440,23.92,82300,306,Tons,25184000,,,,,
2021,354999,"Melons, Watermelon",29,Kern,1280,33.67,43100,362.46,Tons,15622000,,,,,
2021,354999,"Melons, Watermelon",65,Riverside,1000,16,16000,378.12,Tons,6050000,,,,,
2021,354999,"Melons, Watermelon",71,San Bernardino,51,22.75,1160,316.38,Tons,367000,,,,,
2021,354999,"Melons, Watermelon",77,San Joaquin,2170,45.25,98200,380.66,Tons,37381000,,,,,
2021,354999,"Melons, Watermelon",998,Sum of Others,1310,,,,,11368000,,,,,
2021,354999,"Melons, Watermelon",999,State Total,9251,30.32,240760,351.4,Tons,95972000,,,,,
2021,,"Milk, Cow's, All",7,Butte,,,,,,1179000,,,,,
2021,,"Milk, Cow's, All",19,Fresno,,,,,,484548000,,,,,
2021,,"Milk, Cow's, All",21,Glenn,,,,,,68928000,,,,,
2021,,"Milk, Cow's, All",29,Kern,,,,,,688624000,,,,,
2021,,"Milk, Cow's, All",31,Kings,,,,,,722744000,,,,,
2021,,"Milk, Cow's, All",39,Madera,,,,,,330812000,,,,,
2021,,"Milk, Cow's, All",41,Marin,,,,,,35931000,,,,,
2021,,"Milk, Cow's, All",47,Merced,,,,,,1093632000,,,,,
2021,,"Milk, Cow's, All",65,Riverside,,,,,,174800000,,,,,
2021,,"Milk, Cow's, All",67,Sacramento,,,,,,66624000,,,,,
2021,,"Milk, Cow's, All",71,San Bernardino,,,,,,115490000,,,,,
2021,,"Milk, Cow's, All",77,San Joaquin,,,,,,445621000,,,,,
2021,,"Milk, Cow's, All",93,Siskiyou,,,,,,3380000,,,,,
2021,,"Milk, Cow's, All",97,Sonoma,,,,,,124451000,,,,,
2021,,"Milk, Cow's, All",99,Stanislaus,,,,,,797694000,,,,,
2021,,"Milk, Cow's, All",103,Tehama,,,,,,10056000,,,,,
2021,,"Milk, Cow's, All",107,Tulare,,,,,,1943043000,,,,,
2021,,"Milk, Cow's, All",998,Sum of Others,,,,,,18592000,,,,,
2021,,"Milk, Cow's, All",999,State Total,,,,,,7126149000,,,,,
2021,501199,"Milk, Market, Fluid",71,San Bernardino,,,,,,111308000,,,,,
2021,501199,"Milk, Market, Fluid",93,Siskiyou,,,2E+05,16.9,Cwt,3380000,,,,,
2021,501199,"Milk, Market, Fluid",103,Tehama,,,510000,19.72,Cwt,10056000,,,,,
2021,501199,"Milk, Market, Fluid",998,Sum of Others,,,,,,7844000,,,,,
2021,501199,"Milk, Market, Fluid",999,State Total,,,710000,18.92,NA,132588000,,,,,
2021,501299,"Milk, Manufacturing",71,San Bernardino,,,,,,4182000,,,,,
2021,501299,"Milk, Manufacturing",999,State Total,,,,,,4182000,,,,,
2021,501999,"Milk, Unspecified, Cow's",7,Butte,,,,,,1179000,,,,,
2021,501999,"Milk, Unspecified, Cow's",19,Fresno,,,24951000,19.42,Cwt,484548000,,,,,
2021,501999,"Milk, Unspecified, Cow's",21,Glenn,,,3590000,19.2,Cwt,68928000,,,,,
2021,501999,"Milk, Unspecified, Cow's",29,Kern,,,35680000,19.3,Cwt,688624000,,,,,
2021,501999,"Milk, Unspecified, Cow's",31,Kings,,,37840000,19.1,Cwt,722744000,,,,,
2021,501999,"Milk, Unspecified, Cow's",39,Madera,,,17320000,19.1,Cwt,330812000,,,,,
2021,501999,"Milk, Unspecified, Cow's",41,Marin,,,1234000,29.12,Cwt,35931000,,,,,
2021,501999,"Milk, Unspecified, Cow's",47,Merced,,,56960000,19.2,Cwt,1093632000,,,,,
2021,501999,"Milk, Unspecified, Cow's",65,Riverside,,,9200000,19,NA,174800000,,,,,
2021,501999,"Milk, Unspecified, Cow's",67,Sacramento,,,3470000,19.2,Cwt,66624000,,,,,
2021,501999,"Milk, Unspecified, Cow's",77,San Joaquin,,,23830000,18.7,Cwt,445621000,,,,,
2021,501999,"Milk, Unspecified, Cow's",97,Sonoma,,,4464000,27.88,Cwt,124451000,,,,,
2021,501999,"Milk, Unspecified, Cow's",99,Stanislaus,,,41547000,19.2,Cwt,797694000,,,,,
2021,501999,"Milk, Unspecified, Cow's",107,Tulare,,,101730000,19.1,Cwt,1943043000,,,,,
2021,501999,"Milk, Unspecified, Cow's",998,Sum of Others,,,,,,10748000,,,,,
2021,501999,"Milk, Unspecified, Cow's",999,State Total,,,361816000,19.28,NA,6989379000,,,,,
2021,478119,"Goats, Milk",31,Kings,,,136000,45.35,Cwt,6167000,,,,,
2021,478119,"Goats, Milk",47,Merced,,,72900,41.93,Cwt,3057000,,,,,
2021,478119,"Goats, Milk",63,Plumas,,,53,40,Cwt,2120,,,,,
2021,478119,"Goats, Milk",99,Stanislaus,,,105000,36.17,Cwt,3798000,,,,,
2021,478119,"Goats, Milk",998,Sum of Others,,,,,,1812000,,,,,
2021,478119,"Goats, Milk",999,State Total,,,313953,41.48,Cwt,14836120,,,,,
2021,398699,Mint,49,Modoc,1740,0.04,70,45685.71,Tons,3198000,,,,,
2021,398699,Mint,93,Siskiyou,265,0.04,11,45090.91,Tons,496000,,,,,
2021,398699,Mint,999,State Total,2005,0.04,81,45604.94,Tons,3694000,,,,,
2021,355999,Mushrooms,53,Monterey,116,163.79,19000,4122.47,Tons,78327000,,,,,
2021,355999,Mushrooms,85,Santa Clara,133,131.58,17500,4541.71,Tons,79480000,,,,,
2021,355999,Mushrooms,998,Sum of Others,6,,,,,47600,,,,,
2021,355999,Mushrooms,999,State Total,255,146.59,36500,4323.48,Tons,157854600,,,,,
2021,218199,Nectarines,19,Fresno,10900,9.27,101000,1489,Tons,150389000,,,,,
2021,218199,Nectarines,31,Kings,1120,12.14,13600,1354.19,Tons,18417000,,,,,
2021,218199,Nectarines,93,Siskiyou,1,,,,,15000,,,,,
2021,218199,Nectarines,107,Tulare,8830,9.41,83100,1530,Tons,127143000,,,,,
2021,218199,Nectarines,998,Sum of Others,172,,,,,2315000,,,,,
2021,218199,Nectarines,999,State Total,21023,9.48,197700,1496.96,Tons,298279000,,,,,
2021,,"Oats, All",21,Glenn,4620,,,,,1981000,,,,,
2021,,"Oats, All",31,Kings,2500,,,,,777000,,,,,
2021,,"Oats, All",39,Madera,2000,,,,,1061000,,,,,
2021,,"Oats, All",53,Monterey,467,,,,,97600,,,,,
2021,,"Oats, All",65,Riverside,1780,,,,,659000,,,,,
2021,,"Oats, All",67,Sacramento,6370,,,,,3025000,,,,,
2021,,"Oats, All",93,Siskiyou,671,,,,,391000,,,,,
2021,,"Oats, All",97,Sonoma,105,,,,,21700,,,,,
2021,,"Oats, All",99,Stanislaus,34900,,,,,23604000,,,,,
2021,,"Oats, All",998,Sum of Others,16200,,,,,7437000,,,,,
2021,,"Oats, All",999,State Total,69613,,,,,39054300,,,,,
2021,112999,"Oats, Grain",65,Riverside,850,,,,,355000,,,,,
2021,112999,"Oats, Grain",93,Siskiyou,671,2.74,1840,212.5,Tons,391000,,,,,
2021,112999,"Oats, Grain",97,Sonoma,105,0.58,61,355.74,Tons,21700,,,,,
2021,112999,"Oats, Grain",998,Sum of Others,3130,,,,,910000,,,,,
2021,112999,"Oats, Grain",999,State Total,4756,2.45,1901,217.1,NA,1677700,,,,,
2021,188499,"Hay, Grain",21,Glenn,4620,3.03,14000,141.5,Tons,1981000,,,,,
2021,188499,"Hay, Grain",31,Kings,1260,1.97,2480,153.63,Tons,381000,,,,,
2021,188499,"Hay, Grain",39,Madera,2000,3.12,6240,170.03,Tons,1061000,,,,,
2021,188499,"Hay, Grain",65,Riverside,400,2.4,960,200,Tons,192000,,,,,
2021,188499,"Hay, Grain",67,Sacramento,3300,3.21,10600,171.32,Tons,1816000,,,,,
2021,188499,"Hay, Grain",99,Stanislaus,24800,3.67,91000,188.5,Tons,17153000,,,,,
2021,188499,"Hay, Grain",998,Sum of Others,10800,,,,,5548000,,,,,
2021,188499,"Hay, Grain",999,State Total,47180,3.44,125280,180.27,Tons,28132000,,,,,
2021,198999,"Field Crops, Unspecified",53,Monterey,467,,,,,97600,,,,,
2021,198999,"Field Crops, Unspecified",999,State Total,467,,,,,97600,,,,,
2021,195199,Silage,31,Kings,1230,10.73,13200,30,Tons,396000,,,,,
2021,195199,Silage,65,Riverside,530,4.3,2280,49.12,Tons,112000,,,,,
2021,195199,Silage,67,Sacramento,3070,14.69,45100,26.81,Tons,1209000,,,,,
2021,195199,Silage,99,Stanislaus,10100,14.95,151000,42.72,Tons,6451000,,,,,
2021,195199,Silage,998,Sum of Others,2340,,,,,979000,,,,,
2021,195199,Silage,999,State Total,17270,14.17,211580,38.6,Tons,9147000,,,,,
2021,357999,Okra,65,Riverside,1140,7.37,8400,949.88,Tons,7979000,,,,,
2021,357999,Okra,998,Sum of Others,546,,,,,2580000,,,,,
2021,357999,Okra,999,State Total,1686,7.37,8400,949.88,Tons,10559000,,,,,
2021,226999,Olives,7,Butte,758,3.1,2350,700,Tons,1645000,,,,,
2021,226999,Olives,9,Calaveras,18,1.39,25,992,NA,24800,,,,,
2021,226999,Olives,11,Colusa,209,4.78,1000,803,Tons,803000,,,,,
2021,226999,Olives,13,Contra Costa,238,4.79,1140,1051.75,Tons,1199000,,,,,
2021,226999,Olives,17,El Dorado,65,,,,,102000,,,,,
2021,226999,Olives,21,Glenn,8100,4.12,33400,936.92,Tons,31293000,,,,,
2021,226999,Olives,39,Madera,510,2.61,1330,1015.04,Tons,1350000,,,,,
2021,226999,Olives,45,Mendocino,123,,,,,,,,,,
2021,226999,Olives,55,Napa,57,1.88,107,2112.15,Tons,226000,,,,,
2021,226999,Olives,69,San Benito,174,1.88,327,703.36,Tons,230000,,,,,
2021,226999,Olives,77,San Joaquin,5180,3.49,18100,704.53,Tons,12752000,,,,,
2021,226999,Olives,95,Solano,295,1.29,380,3663.16,Tons,1392000,,,,,
2021,226999,Olives,97,Sonoma,391,,,,,4E+05,,,,,
2021,226999,Olives,99,Stanislaus,1080,4.44,4800,729.17,Tons,3500000,,,,,
2021,226999,Olives,101,Sutter,1030,4.48,4620,860.82,Tons,3977000,,,,,
2021,226999,Olives,103,Tehama,7850,4.99,39200,815.15,Tons,31954000,,,,,
2021,226999,Olives,107,Tulare,8240,2.4,19800,1320,Tons,26136000,,,,,
2021,226999,Olives,113,Yolo,6050,3.65,22100,783.98,Tons,17326000,,,,,
2021,226999,Olives,998,Sum of Others,4690,,,,,24462000,,,,,
2021,226999,Olives,999,State Total,45058,3.74,148679,899.98,Tons,158771800,,,,,
2021,358999,Onions,19,Fresno,15600,17.56,274000,412,Tons,112888000,,,,,
2021,358999,Onions,25,Imperial,14900,,,,,62802000,,,,,
2021,358999,Onions,29,Kern,5460,30.4,166000,264.81,Tons,43958000,,,,,
2021,358999,Onions,49,Modoc,1870,22.51,42100,174.58,Tons,7350000,,,,,
2021,358999,Onions,53,Monterey,1690,31.24,52800,487.99,Tons,25766000,,,,,
2021,358999,Onions,65,Riverside,5100,18,91800,120,Tons,11016000,,,,,
2021,358999,Onions,71,San Bernardino,18,17.44,314,675.16,Tons,212000,,,,,
2021,358999,Onions,77,San Joaquin,1710,23.16,39600,238.91,Tons,9461000,,,,,
2021,358999,Onions,85,Santa Clara,50,14.6,730,494.52,Tons,361000,,,,,
2021,358999,Onions,93,Siskiyou,2650,28.75,76200,174.97,Tons,13333000,,,,,
2021,358999,Onions,998,Sum of Others,1110,,,,,7089000,,,,,
2021,358999,Onions,999,State Total,50158,21.77,743544,301.72,Tons,294236000,,,,,
2021,,"Oranges, All",19,Fresno,60700,16.64,1010000,472.34,Tons,477060000,,,,,
2021,,"Oranges, All",29,Kern,68600,19.78,1357000,900.59,Tons,1222098000,,,,,
2021,,"Oranges, All",39,Madera,4200,15.43,64800,470.34,Tons,30478000,,,,,
2021,,"Oranges, All",65,Riverside,4360,12.38,54000,406.94,Tons,21975000,,,,,
2021,,"Oranges, All",71,San Bernardino,2410,8.13,19600,542.55,Tons,10634000,,,,,
2021,,"Oranges, All",73,San Diego,8100,12.59,102000,602.87,Tons,61493000,,,,,
2021,,"Oranges, All",107,Tulare,177000,21.03,3722000,658.19,Tons,2449770000,,,,,
2021,,"Oranges, All",111,Ventura,6130,8.06,49400,544.01,Tons,26874000,,,,,
2021,,"Oranges, All",998,Sum of Others,556,,,,,2005000,,,,,
2021,,"Oranges, All",999,State Total,332056,19.24,6378800,674.17,Tons,4302387000,,,,,
2021,201999,"Oranges, Unspecified",39,Madera,2100,15.43,32400,470.34,Tons,15239000,,,,,
2021,201999,"Oranges, Unspecified",73,San Diego,4050,12.59,51000,602.88,NA,30747000,,,,,
2021,201999,"Oranges, Unspecified",998,Sum of Others,257,,,,,960000,,,,,
2021,201999,"Oranges, Unspecified",999,State Total,6407,13.56,83400,551.39,Tons,46946000,,,,,
2021,201119,"Oranges, Navel",19,Fresno,28000,16.07,450000,456.8,Tons,205559000,,,,,
2021,201119,"Oranges, Navel",29,Kern,29900,20.17,603000,912.1,Tons,549993000,,,,,
2021,201119,"Oranges, Navel",65,Riverside,1300,14,18200,390,Tons,7098000,,,,,
2021,201119,"Oranges, Navel",71,San Bernardino,790,7.66,6050,576.86,Tons,3490000,,,,,
2021,201119,"Oranges, Navel",107,Tulare,74800,20.75,1552000,660.11,Tons,1024491000,,,,,
2021,201119,"Oranges, Navel",111,Ventura,473,10.44,4940,422.06,Tons,2085000,,,,,
2021,201119,"Oranges, Navel",998,Sum of Others,12,,,,,21800,,,,,
2021,201119,"Oranges, Navel",999,State Total,135275,19.48,2634190,680.56,Tons,1792737800,,,,,
2021,201519,"Oranges, Valencia",19,Fresno,2310,23.77,54900,600.57,Tons,32971000,,,,,
2021,201519,"Oranges, Valencia",29,Kern,4420,17.06,75400,809.76,Tons,61056000,,,,,
2021,201519,"Oranges, Valencia",65,Riverside,880,10,8800,442.04,Tons,3890000,,,,,
2021,201519,"Oranges, Valencia",71,San Bernardino,416,9.04,3760,485.9,Tons,1827000,,,,,
2021,201519,"Oranges, Valencia",107,Tulare,13500,22.89,309000,648.52,Tons,200394000,,,,,
2021,201519,"Oranges, Valencia",111,Ventura,2590,7.64,19800,573.33,Tons,11352000,,,,,
2021,201519,"Oranges, Valencia",998,Sum of Others,8,,,,,21300,,,,,
2021,201519,"Oranges, Valencia",999,State Total,24124,19.56,471660,660.41,Tons,311511300,,,,,
2021,359999,Parsley,53,Monterey,250,15.84,3960,1319.95,Tons,5227000,,,,,
2021,359999,Parsley,111,Ventura,938,22.92,21500,855.72,Tons,18398000,,,,,
2021,359999,Parsley,998,Sum of Others,1890,,,,,8731000,,,,,
2021,359999,Parsley,999,State Total,3078,21.43,25460,927.93,Tons,32356000,,,,,
2021,,"Pasture, All",1,Alameda,135000,,,,,3150000,,,,,
2021,,"Pasture, All",3,Alpine,136000,,,,,4587000,,,,,
2021,,"Pasture, All",5,Amador,159000,,,,,3418000,,,,,
2021,,"Pasture, All",7,Butte,201000,,,,,4800000,,,,,
2021,,"Pasture, All",9,Calaveras,99900,,,,,2085000,,,,,
2021,,"Pasture, All",11,Colusa,171000,,,,,4110000,,,,,
2021,,"Pasture, All",13,Contra Costa,153000,,,,,4754000,,,,,
2021,,"Pasture, All",17,El Dorado,235000,,,,,7298000,,,,,
2021,,"Pasture, All",21,Glenn,223000,,,,,5189000,,,,,
2021,,"Pasture, All",25,Imperial,,,,,,1119000,,,,,
2021,,"Pasture, All",27,Inyo,1164000,,,,,2183000,,,,,
2021,,"Pasture, All",29,Kern,1454000,,,,,41649000,,,,,
2021,,"Pasture, All",31,Kings,338000,,,,,9153000,,,,,
2021,,"Pasture, All",33,Lake,90300,,,,,930000,,,,,
2021,,"Pasture, All",39,Madera,380000,,,,,9175000,,,,,
2021,,"Pasture, All",41,Marin,154000,,,,,8470000,,,,,
2021,,"Pasture, All",43,Mariposa,402000,,,,,7635000,,,,,
2021,,"Pasture, All",45,Mendocino,721000,,,,,11748000,,,,,
2021,,"Pasture, All",47,Merced,564000,,,,,18964000,,,,,
2021,,"Pasture, All",49,Modoc,523000,,,,,11810000,,,,,
2021,,"Pasture, All",51,Mono,1098000,,,,,3013000,,,,,
2021,,"Pasture, All",53,Monterey,1154000,,,,,21922000,,,,,
2021,,"Pasture, All",55,Napa,65000,,,,,266000,,,,,
2021,,"Pasture, All",57,Nevada,105000,,,,,3700000,,,,,
2021,,"Pasture, All",61,Placer,146000,,,,,3800000,,,,,
2021,,"Pasture, All",63,Plumas,113000,,,,,4985000,,,,,
2021,,"Pasture, All",65,Riverside,11500,,,,,198000,,,,,
2021,,"Pasture, All",67,Sacramento,150000,,,,,4500000,,,,,
2021,,"Pasture, All",69,San Benito,504000,,,,,16380000,,,,,
2021,,"Pasture, All",73,San Diego,177000,,,,,2428000,,,,,
2021,,"Pasture, All",77,San Joaquin,134000,,,,,6935000,,,,,
2021,,"Pasture, All",79,San Luis Obispo,,,,,,7084000,,,,,
2021,,"Pasture, All",81,San Mateo,24800,,,,,739000,,,,,
2021,,"Pasture, All",83,Santa Barbara,570000,,,,,6734000,,,,,
2021,,"Pasture, All",85,Santa Clara,254000,,,,,3300000,,,,,
2021,,"Pasture, All",89,Shasta,421000,,,,,8250000,,,,,
2021,,"Pasture, All",91,Sierra,57000,,,,,2658000,,,,,
2021,,"Pasture, All",93,Siskiyou,681000,,,,,13156000,,,,,
2021,,"Pasture, All",95,Solano,206000,,,,,5850000,,,,,
2021,,"Pasture, All",97,Sonoma,315000,,,,,6176000,,,,,
2021,,"Pasture, All",99,Stanislaus,424000,,,,,20715000,,,,,
2021,,"Pasture, All",103,Tehama,931000,,,,,14032000,,,,,
2021,,"Pasture, All",107,Tulare,780000,,,,,58231000,,,,,
2021,,"Pasture, All",109,Tuolumne,334000,,,,,5610000,,,,,
2021,,"Pasture, All",111,Ventura,195000,,,,,350000,,,,,
2021,,"Pasture, All",113,Yolo,35800,,,,,1625000,,,,,
2021,,"Pasture, All",115,Yuba,196000,,,,,5692000,,,,,
2021,,"Pasture, All",998,Sum of Others,2288000,,,,,33600000,,,,,
2021,,"Pasture, All",999,State Total,18673300,,,,,424156000,,,,,
2021,194599,"Pasture, Irrigated",3,Alpine,2900,,,,,597000,,,,,
2021,194599,"Pasture, Irrigated",5,Amador,2350,,,,,282000,,,,,
2021,194599,"Pasture, Irrigated",7,Butte,11000,,,,,1760000,,,,,
2021,194599,"Pasture, Irrigated",9,Calaveras,1290,,,,,311000,,,,,
2021,194599,"Pasture, Irrigated",11,Colusa,1200,,,,,210000,,,,,
2021,194599,"Pasture, Irrigated",13,Contra Costa,5450,,,,,1646000,,,,,
2021,194599,"Pasture, Irrigated",17,El Dorado,1580,,,,,308000,,,,,
2021,194599,"Pasture, Irrigated",21,Glenn,9530,,,,,2525000,,,,,
2021,194599,"Pasture, Irrigated",27,Inyo,13700,,,,,904000,,,,,
2021,194599,"Pasture, Irrigated",29,Kern,5500,,,,,1045000,,,,,
2021,194599,"Pasture, Irrigated",33,Lake,300,,,,,30000,,,,,
2021,194599,"Pasture, Irrigated",39,Madera,440,,,,,55000,,,,,
2021,194599,"Pasture, Irrigated",45,Mendocino,3200,,,,,979000,,,,,
2021,194599,"Pasture, Irrigated",47,Merced,13100,,,,,2154000,,,,,
2021,194599,"Pasture, Irrigated",49,Modoc,23500,,,,,1E+07,,,,,
2021,194599,"Pasture, Irrigated",51,Mono,19900,,,,,1471000,,,,,
2021,194599,"Pasture, Irrigated",57,Nevada,10000,,,,,1800000,,,,,
2021,194599,"Pasture, Irrigated",61,Placer,18000,,,,,2520000,,,,,
2021,194599,"Pasture, Irrigated",63,Plumas,17000,,,,,3062000,,,,,
2021,194599,"Pasture, Irrigated",65,Riverside,1520,,,,,185000,,,,,
2021,194599,"Pasture, Irrigated",71,San Bernardino,240,,,,,437000,,,,,
2021,194599,"Pasture, Irrigated",73,San Diego,714,,,,,1466000,,,,,
2021,194599,"Pasture, Irrigated",77,San Joaquin,14500,,,,,3335000,,,,,
2021,194599,"Pasture, Irrigated",81,San Mateo,221,,,,,52000,,,,,
2021,194599,"Pasture, Irrigated",83,Santa Barbara,2750,,,,,663000,,,,,
2021,194599,"Pasture, Irrigated",89,Shasta,28000,,,,,3920000,,,,,
2021,194599,"Pasture, Irrigated",91,Sierra,9480,,,,,1707000,,,,,
2021,194599,"Pasture, Irrigated",93,Siskiyou,87500,,,,,7225000,,,,,
2021,194599,"Pasture, Irrigated",95,Solano,18400,,,,,2541000,,,,,
2021,194599,"Pasture, Irrigated",97,Sonoma,6340,,,,,526000,,,,,
2021,194599,"Pasture, Irrigated",99,Stanislaus,23100,,,,,6784000,,,,,
2021,194599,"Pasture, Irrigated",103,Tehama,17600,,,,,4212000,,,,,
2021,194599,"Pasture, Irrigated",107,Tulare,111000,,,,,32967000,,,,,
2021,194599,"Pasture, Irrigated",109,Tuolumne,854,,,,,145000,,,,,
2021,194599,"Pasture, Irrigated",113,Yolo,5770,,,,,843000,,,,,
2021,194599,"Pasture, Irrigated",115,Yuba,8760,,,,,1576000,,,,,
2021,194599,"Pasture, Irrigated",998,Sum of Others,19300,,,,,2143000,,,,,
2021,194599,"Pasture, Irrigated",999,State Total,515989,,,,,102386000,,,,,
2021,194799,"Pasture, Forage, Misc",25,Imperial,,,,,,1119000,,,,,
2021,194799,"Pasture, Forage, Misc",29,Kern,,,,,,1419000,,,,,
2021,194799,"Pasture, Forage, Misc",45,Mendocino,363000,,,,,6850000,,,,,
2021,194799,"Pasture, Forage, Misc",89,Shasta,1E+05,,,,,1400000,,,,,
2021,194799,"Pasture, Forage, Misc",103,Tehama,,,,,,42300,,,,,
