NAME,crop,year,AW,Total_Land,TW,Adjusted Price,Adjusted Total Production Value,Adjusted Gross Revenue
Sacramento,Other Deciduous,2017,3.28,10667.8,35041.67,491.93,51.16085,10089.55
Sacramento,Other Deciduous,2017,3.28,10667.8,35041.67,2152.01,2.64697,2367.2
Sacramento,Other Deciduous,2018,3.83,10121.33,38781.48,4032.55,9.07324,6855.33
Sacramento,Other Deciduous,2018,3.83,10121.33,38781.48,0.0,6.10006,0.0
Sacramento,Other Deciduous,2018,3.83,10121.33,38781.48,561.97,44.95795,9210.76
Sacramento,Other Deciduous,2018,3.83,10121.33,38781.48,1688.18,2.86991,2346.57
Sacramento,Other Deciduous,2019,3.6,9719.85,34948.42,2033.24,1.64896,1829.92
Sacramento,Other Deciduous,2019,3.6,9719.85,34948.42,0.0,6.38585,0.0
Sacramento,Other Deciduous,2019,3.6,9719.85,34948.42,352.26,28.77964,5597.41
Sacramento,Other Deciduous,2019,3.6,9719.85,34948.42,2398.75,4.46167,3598.12
Sacramento,Other Deciduous,2020,3.7,11236.26,41520.37,3441.24,8.91283,5850.12
Sacramento,Other Deciduous,2020,3.7,11236.26,41520.37,0.0,5.35805,0.0
Sacramento,Other Deciduous,2020,3.7,11236.26,41520.37,589.62,30.66026,6244.08
Sacramento,Other Deciduous,2020,3.7,11236.26,41520.37,1976.28,4.76284,3754.93
Sacramento,Other Field Crops,1998,2.2,5000.0,10979.4,,,
Sacramento,Other Field Crops,1999,2.95,6400.0,18883.0,,,
Sacramento,Other Field Crops,2000,2.74,5100.0,13948.6,,,
Sacramento,Other Field Crops,2001,2.96,3900.0,11535.3,,,
Sacramento,Other Field Crops,2002,2.77,6000.0,16596.93,,,
Sacramento,Other Field Crops,2003,2.82,2532.0,7137.38,,,
Sacramento,Other Field Crops,2004,2.96,5479.0,16242.43,,,
Sacramento,Other Field Crops,2005,2.79,4332.0,12067.44,,,
Sacramento,Other Field Crops,2006,2.84,2650.0,7515.26,,,
Sacramento,Other Field Crops,2007,2.92,4236.0,12349.09,,,
Sacramento,Other Field Crops,2008,3.1,3462.0,10746.1,,,
Sacramento,Other Field Crops,2009,2.78,3656.0,10179.71,,,
Sacramento,Other Field Crops,2010,2.67,1456.0,3884.54,,,
Sacramento,Other Field Crops,2011,2.09,2675.0,5580.69,,,
Sacramento,Other Field Crops,2012,2.38,4866.0,11576.38,,,
Sacramento,Other Field Crops,2013,2.29,5189.0,11883.13,,,
Sacramento,Other Field Crops,2014,2.41,3334.0,8050.48,,,
Sacramento,Other Field Crops,2015,2.41,2314.0,5565.63,,,
Sacramento,Other Field Crops,2016,4.21,2323.0,9778.79,,,
Sacramento,Other Field Crops,2017,3.4,1269.08,4310.56,,,
Sacramento,Other Field Crops,2018,2.57,350.34,900.37,,,
Sacramento,Other Field Crops,2019,3.44,383.14,1316.92,,,
Sacramento,Other Field Crops,2020,3.42,781.09,2668.48,,,
Sacramento,Pasture,1998,4.69,31800.0,149031.2,0.0,4.56061,0.0
Sacramento,Pasture,1999,6.05,32000.0,193526.0,0.0,4.70336,0.0
Sacramento,Pasture,2000,6.13,30300.0,185631.0,0.0,4.52412,0.0
Sacramento,Pasture,2001,6.23,27800.0,173162.9,0.0,4.1173,0.0
Sacramento,Pasture,2002,6.0,26616.0,159763.32,0.0,3.94874,0.0
Sacramento,Pasture,2003,5.86,25010.0,146526.35,0.0,3.5365,0.0
Sacramento,Pasture,2004,6.24,24278.0,151403.42,0.0,3.32239,0.0
Sacramento,Pasture,2005,5.13,22770.0,116785.99,0.0,3.11932,0.0
Sacramento,Pasture,2006,5.47,23413.0,128138.77,0.0,3.0401,0.0
Sacramento,Pasture,2007,6.44,20837.0,134288.78,0.0,2.98172,0.0
Sacramento,Pasture,2008,6.89,22698.0,156492.91,0.0,2.92521,0.0
Sacramento,Pasture,2009,6.07,22699.0,137761.68,0.0,2.93055,0.0
Sacramento,Pasture,2010,5.27,22287.0,117443.06,0.0,2.90585,0.0
Sacramento,Pasture,2011,3.9,26470.0,103248.08,0.0,3.182,0.0
Sacramento,Pasture,2012,4.55,26536.0,120771.53,0.0,3.14533,0.0
Sacramento,Pasture,2013,4.43,25061.0,110944.55,0.0,3.08357,0.0
Sacramento,Pasture,2014,4.79,24579.0,117782.41,0.0,2.932,0.0
Sacramento,Pasture,2015,4.88,25625.0,125022.96,0.0,2.92965,0.0
Sacramento,Pasture,2016,4.72,24505.0,115660.45,0.0,2.90731,0.0
Sacramento,Pasture,2017,4.37,27019.5,118181.89,0.0,5.12316,0.0
Sacramento,Pasture,2018,4.84,27983.47,135400.09,0.0,5.04336,0.0
Sacramento,Pasture,2019,4.47,21727.97,97116.16,0.0,5.58036,0.0
Sacramento,Pasture,2020,5.14,25882.65,133141.85,0.0,5.53332,0.0
Sacramento,Potatoes,1998,2.39,600.0,1436.4,,,
Sacramento,Potatoes,1999,3.24,600.0,1943.4,,,
Sacramento,Potatoes,2000,2.96,600.0,1774.8,,,
Sacramento,Potatoes,2002,3.63,374.0,1356.5,,,
Sacramento,Potatoes,2011,2.73,615.0,1678.95,,,
Sacramento,Potatoes,2012,3.14,615.0,1931.1,,,
Sacramento,Potatoes,2013,3.14,615.0,1931.1,,,
Sacramento,Potatoes,2014,3.18,615.0,1955.7,,,
Sacramento,Potatoes,2015,3.16,615.0,1943.4,,,
Sacramento,Potatoes,2016,4.85,91.0,441.35,,,
Sacramento,Potatoes,2017,4.29,113.37,486.36,,,
Sacramento,Potatoes,2018,4.61,60.7,279.83,,,
Sacramento,Potatoes,2020,4.33,218.72,947.06,,,
Sacramento,Rice,1998,4.32,9400.0,40645.4,281.43,7.24455,1041.28
Sacramento,Rice,1998,4.32,9400.0,40645.4,328.83,2.53137,1219.95
Sacramento,Rice,1999,5.74,13000.0,74657.2,432.12,18.32253,1858.12
Sacramento,Rice,1999,5.74,13000.0,74657.2,345.4,3.21298,1284.9
Sacramento,Rice,2000,5.57,10100.0,56234.6,392.01,11.92445,1568.05
Sacramento,Rice,2000,5.57,10100.0,56234.6,261.34,2.48275,1095.02
Sacramento,Rice,2001,6.09,9900.0,60335.3,359.15,10.46994,1472.51
Sacramento,Rice,2001,6.09,9900.0,60335.3,344.78,3.68919,1489.47
Sacramento,Rice,2002,5.73,11523.0,65973.87,362.61,14.09041,1595.49
Sacramento,Rice,2002,5.73,11523.0,65973.87,399.73,2.6382,1670.86
Sacramento,Rice,2003,5.96,13099.0,78039.24,449.28,19.83552,1842.04
Sacramento,Rice,2003,5.96,13099.0,78039.24,509.26,2.44443,2082.86
Sacramento,Rice,2004,5.86,12694.0,74364.93,278.4,11.24436,1141.42
Sacramento,Rice,2004,5.86,12694.0,74364.93,419.67,2.64392,1729.04
Sacramento,Rice,2005,5.5,10410.0,57215.84,361.17,10.89625,1336.32
Sacramento,Rice,2005,5.5,10410.0,57215.84,358.38,1.54105,1326.02
Sacramento,Rice,2006,5.66,3801.0,21500.16,382.51,4.96495,1568.3
Sacramento,Rice,2006,5.66,3801.0,21500.16,298.85,0.23908,1219.3
Sacramento,Rice,2007,5.62,3801.0,21377.86,409.79,4.81096,1639.16
Sacramento,Rice,2008,5.8,2557.0,14841.61,720.44,6.8154,2737.68
Sacramento,Rice,2009,5.42,3206.0,17369.27,581.62,7.43898,2384.64
Sacramento,Rice,2010,5.06,4298.0,21735.18,545.99,8.46288,2025.61
Sacramento,Rice,2011,2.68,3505.0,9391.26,312.94,4.56883,1314.33
Sacramento,Rice,2012,3.07,5945.0,18272.5,441.34,10.94517,1853.61
Sacramento,Rice,2013,2.98,8428.0,25107.61,431.96,15.89612,1900.64
Sacramento,Rice,2014,3.07,8656.0,26607.33,528.98,20.47167,2385.71
Sacramento,Rice,2015,2.98,8324.0,24816.76,486.89,18.50214,2239.7
Sacramento,Rice,2016,3.78,7927.0,29941.33,291.78,10.32885,1167.13
Sacramento,Rice,2017,5.56,5894.14,32756.7,358.45,11.79303,1616.61
Sacramento,Rice,2018,5.48,8231.01,45073.0,420.93,16.33208,1852.09
Sacramento,Rice,2019,5.17,1099.67,5687.09,454.23,15.03517,1907.78
Sacramento,Rice,2020,5.48,8503.14,46574.98,463.54,17.52216,2039.6
Sacramento,Safflower,1998,0.23,7400.0,1716.9,444.36,3.49267,444.36
Sacramento,Safflower,1999,0.78,1000.0,781.8,440.94,0.43212,396.85
Sacramento,Safflower,2000,0.64,6900.0,4422.9,313.61,2.76587,376.33
Sacramento,Safflower,2001,0.95,5400.0,5154.6,297.38,1.53142,267.64
Sacramento,Safflower,2002,1.02,5971.0,6109.99,339.77,2.57682,407.72
Sacramento,Safflower,2003,0.88,6631.0,5860.07,375.45,2.89852,412.99
Sacramento,Safflower,2004,0.95,2848.0,2711.76,318.08,1.03379,349.89
Sacramento,Safflower,2005,0.81,6990.0,5639.81,325.27,2.86569,390.34
Sacramento,Safflower,2006,0.93,7712.0,7179.98,358.82,3.04282,394.7
Sacramento,Safflower,2007,1.49,3998.0,5946.01,502.27,2.55155,602.72
Sacramento,Safflower,2008,1.44,2891.0,4166.69,615.4,2.44929,800.02
Sacramento,Safflower,2009,1.01,2193.0,2223.8,394.18,1.09978,473.02
Sacramento,Safflower,2010,0.85,1494.0,1269.55,427.35,0.6752,427.35
Sacramento,Safflower,2011,0.94,2646.0,2494.1,628.23,1.8093,565.41
Sacramento,Safflower,2012,1.34,1601.0,2152.91,637.28,1.22995,637.28
Sacramento,Safflower,2013,1.22,1950.0,2376.58,652.18,2.15221,913.05
Sacramento,Safflower,2014,1.41,1317.0,1853.32,614.91,1.37126,860.88
Sacramento,Safflower,2015,1.35,1628.0,2201.43,641.28,1.6417,833.67
Sacramento,Safflower,2016,2.63,2740.0,7194.55,543.65,2.79977,657.82
Sacramento,Safflower,2017,2.1,2811.58,5899.53,438.37,1.26249,350.69
Sacramento,Safflower,2018,2.62,3265.93,8551.59,504.34,2.01734,504.34
Sacramento,Safflower,2019,2.12,1882.64,3992.58,497.55,1.17918,398.04
Sacramento,Safflower,2020,2.65,2645.78,7014.1,539.64,1.47861,539.64
Sacramento,Sugar Beets,1998,3.43,2500.0,8587.3,56.29,4.28215,1350.85
Sacramento,Sugar Beets,1999,4.71,2200.0,10367.9,58.79,4.49759,1646.18
Sacramento,Sugar Beets,2000,4.18,2700.0,11295.0,42.11,3.91287,1178.94
Sacramento,Tomato Fresh,1998,2.52,1000.0,2522.0,,,
Sacramento,Tomato Fresh,1999,3.41,400.0,1362.2,,,
Sacramento,Tomato Fresh,2000,3.01,400.0,1202.8,,,
Sacramento,Tomato Fresh,2001,3.66,400.0,1463.7,,,
Sacramento,Tomato Fresh,2002,3.07,783.0,2403.14,,,
Sacramento,Tomato Fresh,2003,2.85,337.0,961.74,,,
Sacramento,Tomato Fresh,2004,3.02,337.0,1018.54,,,
Sacramento,Tomato Fresh,2005,2.84,337.0,955.95,,,
Sacramento,Tomato Fresh,2006,2.92,320.0,934.39,,,
Sacramento,Tomato Fresh,2007,3.35,320.0,1071.48,,,
Sacramento,Tomato Fresh,2008,3.52,325.0,1143.11,,,
Sacramento,Tomato Fresh,2009,2.68,325.0,870.67,,,
Sacramento,Tomato Fresh,2010,2.74,325.0,889.54,,,
Sacramento,Tomato Processing,1998,2.66,7200.0,19161.8,,,
Sacramento,Tomato Processing,1999,3.67,7900.0,28984.2,,,
Sacramento,Tomato Processing,2000,3.15,4800.0,15142.9,,,
Sacramento,Tomato Processing,2001,3.83,4500.0,17231.5,,,
Sacramento,Tomato Processing,2002,3.22,5438.0,17526.16,,,
Sacramento,Tomato Processing,2003,3.15,4131.0,13018.24,,,
Sacramento,Tomato Processing,2004,3.28,3333.0,10921.57,,,
Sacramento,Tomato Processing,2005,3.04,2946.0,8941.46,,,
Sacramento,Tomato Processing,2006,3.16,5145.0,16240.45,,,
Sacramento,Tomato Processing,2007,3.61,2348.0,8475.74,,,
Sacramento,Tomato Processing,2008,3.77,2384.0,8991.46,,,
Sacramento,Tomato Processing,2009,2.89,3196.0,9237.44,,,
Sacramento,Tomato Processing,2010,2.94,2471.0,7270.19,,,
Sacramento,Tomato Processing,2011,2.41,3249.0,7821.81,,,
Sacramento,Tomato Processing,2012,2.87,2677.0,7684.13,,,
Sacramento,Tomato Processing,2013,2.84,1791.0,5087.53,,,
Sacramento,Tomato Processing,2014,2.9,3856.0,11178.91,,,
Sacramento,Tomato Processing,2015,2.84,4117.0,11705.54,,,
Sacramento,Tomato Processing,2016,3.54,2755.0,9741.87,,,
Sacramento,Tomato Processing,2017,2.92,1686.33,4928.1,,,
Sacramento,Tomato Processing,2018,2.81,1863.07,5241.78,,,
Sacramento,Tomato Processing,2019,2.74,1312.88,3592.04,,,
Sacramento,Tomato Processing,2020,3.0,1541.27,4623.2,,,
Sacramento,Truck Crops,1998,2.55,2200.0,5600.7,2959.44,1.64858,2071.61
Sacramento,Truck Crops,1998,2.55,2200.0,5600.7,2962.4,0.88872,8887.2
Sacramento,Truck Crops,1998,2.55,2200.0,5600.7,481.39,0.13479,6739.46
Sacramento,Truck Crops,1998,2.55,2200.0,5600.7,518.42,1.30938,2592.1
Sacramento,Truck Crops,1998,2.55,2200.0,5600.7,518.42,1.12867,4147.36
Sacramento,Truck Crops,1998,2.55,2200.0,5600.7,414.74,0.72875,2488.42
Sacramento,Truck Crops,1998,2.55,2200.0,5600.7,0.0,10.14474,0.0
Sacramento,Truck Crops,1999,3.33,3100.0,10312.6,3289.41,1.47715,11019.53
Sacramento,Truck Crops,1999,3.33,3100.0,10312.6,248.4,0.20577,3477.55
Sacramento,Truck Crops,1999,3.33,3100.0,10312.6,367.45,2.87199,5511.75
Sacramento,Truck Crops,1999,3.33,3100.0,10312.6,146.98,0.64671,2057.72
Sacramento,Truck Crops,1999,3.33,3100.0,10312.6,0.0,12.06412,0.0
Sacramento,Truck Crops,2000,3.22,2800.0,9007.8,3992.72,4.32376,27549.8
Sacramento,Truck Crops,2000,3.22,2800.0,9007.8,362.97,1.29655,5444.62
Sacramento,Truck Crops,2000,3.22,2800.0,9007.8,174.23,0.27441,2613.42
Sacramento,Truck Crops,2000,3.22,2800.0,9007.8,0.0,10.14443,0.0
Sacramento,Truck Crops,2001,3.48,1700.0,5910.2,2873.2,2.83298,24422.2
Sacramento,Truck Crops,2001,3.48,1700.0,5910.2,640.72,1.19525,3844.34
Sacramento,Truck Crops,2001,3.48,1700.0,5910.2,576.08,1.21105,5530.34
Sacramento,Truck Crops,2001,3.48,1700.0,5910.2,492.75,1.87476,4148.99
Sacramento,Truck Crops,2001,3.48,1700.0,5910.2,0.0,13.53565,0.0
Sacramento,Truck Crops,2002,2.47,1779.0,4386.62,2855.2,1.70741,18558.8
Sacramento,Truck Crops,2002,2.47,1779.0,4386.62,2068.59,5.99306,12204.7
Sacramento,Truck Crops,2002,2.47,1779.0,4386.62,425.42,0.5896,5317.81
Sacramento,Truck Crops,2002,2.47,1779.0,4386.62,254.11,2.52971,4548.62
Sacramento,Truck Crops,2002,2.47,1779.0,4386.62,0.0,3.05649,0.0
Sacramento,Truck Crops,2003,2.37,2432.0,5753.24,2829.2,1.73713,18672.72
Sacramento,Truck Crops,2003,2.37,2432.0,5753.24,681.92,2.22375,8455.83
Sacramento,Truck Crops,2003,2.37,2432.0,5753.24,183.98,1.27173,3532.47
Sacramento,Truck Crops,2003,2.37,2432.0,5753.24,0.0,21.0252,0.0
Sacramento,Truck Crops,2004,2.6,6676.0,17350.76,3945.14,6.49369,3945.14
Sacramento,Truck Crops,2004,2.6,6676.0,17350.76,2797.8,1.42688,16786.8
Sacramento,Truck Crops,2004,2.6,6676.0,17350.76,331.47,3.27063,4574.28
Sacramento,Truck Crops,2004,2.6,6676.0,17350.76,0.0,34.8494,0.0
Sacramento,Truck Crops,2005,2.25,5312.0,11965.6,3150.98,10.46757,6301.96
Sacramento,Truck Crops,2005,2.25,5312.0,11965.6,3446.0,1.75746,20676.0
Sacramento,Truck Crops,2005,2.25,5312.0,11965.6,248.03,1.69405,3596.42
Sacramento,Truck Crops,2005,2.25,5312.0,11965.6,0.0,23.71399,0.0
Sacramento,Truck Crops,2006,2.35,3346.0,7875.62,3105.3,6.25407,6210.6
Sacramento,Truck Crops,2006,2.35,3346.0,7875.62,2581.8,1.24701,12857.38
Sacramento,Truck Crops,2006,2.35,3346.0,7875.62,214.29,1.84607,3021.46
Sacramento,Truck Crops,2006,2.35,3346.0,7875.62,0.0,15.64605,0.0
Sacramento,Truck Crops,2007,2.73,5297.0,14452.73,215.3,0.52532,1787.0
Sacramento,Truck Crops,2007,2.73,5297.0,14452.73,0.0,40.56081,0.0
Sacramento,Truck Crops,2008,2.76,3872.0,10676.46,317.79,2.13113,5653.47
Sacramento,Truck Crops,2008,2.76,3872.0,10676.46,0.0,28.28314,0.0
Sacramento,Truck Crops,2009,2.37,3275.0,7749.66,269.43,0.36615,1279.77
Sacramento,Truck Crops,2009,2.37,3275.0,7749.66,0.0,26.33541,0.0
Sacramento,Truck Crops,2010,2.18,4538.0,9891.13,189.61,0.68826,2502.79
Sacramento,Truck Crops,2010,2.18,4538.0,9891.13,0.0,27.20659,0.0
Sacramento,Truck Crops,2011,2.34,2779.0,6501.48,0.0,20.11414,0.0
Sacramento,Truck Crops,2012,2.54,2166.0,5501.14,0.0,14.54999,0.0
Sacramento,Truck Crops,2013,2.4,1491.0,3571.39,125.86,0.65447,2329.67
Sacramento,Truck Crops,2013,2.4,1491.0,3571.39,0.0,14.54816,0.0
Sacramento,Truck Crops,2014,2.51,1926.0,4838.31,0.0,10.93393,0.0
Sacramento,Truck Crops,2015,2.48,2749.0,6820.99,0.0,15.88763,0.0
Sacramento,Truck Crops,2016,3.31,2512.0,8324.33,0.0,33.91488,0.0
Sacramento,Truck Crops,2017,2.33,1881.63,4382.81,378.7,0.90509,1670.06
Sacramento,Truck Crops,2017,2.33,1881.63,4382.81,0.0,17.12233,0.0
Sacramento,Truck Crops,2018,1.59,1896.89,3017.19,332.93,0.92221,1664.67
Sacramento,Truck Crops,2018,1.59,1896.89,3017.19,0.0,28.00986,0.0
Sacramento,Truck Crops,2019,1.42,2123.21,3022.4,641.41,2.64901,3591.89
Sacramento,Truck Crops,2019,1.42,2123.21,3022.4,0.0,15.39817,0.0
Sacramento,Truck Crops,2020,2.45,1404.29,3437.15,0.0,26.75847,0.0
Sacramento,Vineyard,1998,1.54,13400.0,20662.5,,,
Sacramento,Vineyard,1999,2.16,22700.0,49012.5,,,
Sacramento,Vineyard,2000,2.13,25100.0,53337.5,,,
Sacramento,Vineyard,2001,2.08,25900.0,53800.0,,,
Sacramento,Vineyard,2002,1.62,26680.0,43260.28,,,
Sacramento,Vineyard,2003,1.58,23772.0,37626.55,,,
Sacramento,Vineyard,2004,1.78,25836.0,45915.34,,,
Sacramento,Vineyard,2005,1.37,28132.0,38424.88,,,
Sacramento,Vineyard,2006,1.58,25576.0,40300.29,,,
Sacramento,Vineyard,2007,1.77,24714.0,43658.46,,,
Sacramento,Vineyard,2008,1.98,24541.0,48615.3,,,
Sacramento,Vineyard,2009,1.72,25189.0,43260.38,,,
Sacramento,Vineyard,2010,1.36,24672.0,33602.54,,,
Sacramento,Vineyard,2011,2.19,28254.0,61824.99,,,
Sacramento,Vineyard,2012,2.4,33581.0,80700.22,,,
Sacramento,Vineyard,2013,2.55,32706.0,83539.06,,,
Sacramento,Vineyard,2014,2.61,31096.0,81168.55,,,
Sacramento,Vineyard,2015,2.52,32406.0,81725.44,,,
Sacramento,Vineyard,2016,3.27,33516.0,109663.48,,,
Sacramento,Vineyard,2017,3.18,36437.17,115992.99,,,
Sacramento,Vineyard,2018,3.06,36021.56,110257.47,,,
Sacramento,Vineyard,2019,2.93,34916.14,102166.9,,,
Sacramento,Vineyard,2020,3.1,36095.09,111897.52,,,
San Benito,Alfalfa,1998,2.2,1500.0,3297.4,177.74,0.82947,552.78
San Benito,Alfalfa,1999,3.17,1300.0,4123.3,132.28,0.71138,558.23
San Benito,Alfalfa,2000,3.29,1200.0,3945.6,152.45,0.8392,699.74
San Benito,Alfalfa,2001,3.43,400.0,1370.0,196.81,0.47695,1176.95
San Benito,Alfalfa,2002,3.36,400.0,1342.8,161.32,0.36118,813.05
San Benito,Alfalfa,2003,2.99,400.0,1196.8,141.28,0.42438,953.61
San Benito,Alfalfa,2004,3.13,300.0,939.3,182.01,0.19585,728.04
San Benito,Alfalfa,2005,2.58,400.0,1030.8,190.25,0.30876,848.5
San Benito,Alfalfa,2006,2.5,200.0,500.6,,,
San Benito,Alfalfa,2007,3.43,200.0,686.2,,,
San Benito,Alfalfa,2008,3.38,200.0,675.4,,,
San Benito,Alfalfa,2009,3.13,200.0,626.4,,,
San Benito,Alfalfa,2010,2.51,200.0,502.08,,,
San Benito,Alfalfa,2011,3.15,200.0,630.0,,,
San Benito,Alfalfa,2012,3.46,200.0,692.18,,,
San Benito,Alfalfa,2013,3.85,200.0,769.26,,,
San Benito,Alfalfa,2014,4.0,200.0,799.95,,,
San Benito,Alfalfa,2015,3.86,200.0,772.77,,,
San Benito,Alfalfa,2017,3.07,21.8,66.93,,,
San Benito,Alfalfa,2018,0.81,20.0,16.2,,,
San Benito,Alfalfa,2019,3.05,20.0,61.0,,,
San Benito,Alfalfa,2020,3.76,104.0,391.04,,,
San Benito,Citrus & Subtropical,2006,1.88,200.0,376.4,,,
San Benito,Citrus & Subtropical,2007,2.68,200.0,536.2,,,
San Benito,Citrus & Subtropical,2008,2.61,200.0,521.8,,,
San Benito,Citrus & Subtropical,2009,2.41,200.0,482.2,,,
San Benito,Citrus & Subtropical,2010,1.86,200.0,372.98,,,
San Benito,Citrus & Subtropical,2011,2.11,100.0,211.41,,,
San Benito,Citrus & Subtropical,2012,2.57,100.0,257.01,,,
San Benito,Citrus & Subtropical,2013,2.99,100.0,298.93,,,
San Benito,Citrus & Subtropical,2014,2.73,100.0,273.33,,,
San Benito,Citrus & Subtropical,2015,2.3,100.0,230.29,,,
San Benito,Citrus & Subtropical,2016,2.61,113.0,294.37,,,
San Benito,Citrus & Subtropical,2017,2.81,250.59,704.44,,,
San Benito,Citrus & Subtropical,2018,2.41,148.0,356.24,,,
San Benito,Citrus & Subtropical,2019,2.57,147.0,378.45,,,
San Benito,Citrus & Subtropical,2020,3.09,1568.0,4838.75,,,
San Benito,Corn,1998,2.0,1100.0,2200.0,,,
San Benito,Corn,1999,2.44,800.0,1952.0,,,
San Benito,Corn,2000,2.46,600.0,1477.2,,,
San Benito,Corn,2001,2.62,400.0,1046.0,,,
San Benito,Corn,2002,2.33,1000.0,2325.0,,,
San Benito,Corn,2003,2.24,700.0,1565.2,,,
San Benito,Corn,2004,2.21,400.0,885.2,,,
San Benito,Corn,2005,2.05,300.0,615.0,,,
San Benito,Corn,2006,2.05,300.0,615.3,,,
San Benito,Corn,2007,2.22,200.0,443.0,,,
San Benito,Corn,2008,2.31,200.0,461.8,,,
San Benito,Corn,2009,2.23,200.0,445.4,,,
San Benito,Corn,2010,2.03,200.0,405.38,,,
San Benito,Corn,2011,1.41,200.0,282.37,,,
San Benito,Corn,2012,1.87,200.0,374.12,,,
San Benito,Corn,2013,1.79,200.0,358.29,,,
San Benito,Corn,2014,1.87,200.0,374.0,,,
San Benito,Corn,2015,1.92,200.0,383.97,,,
San Benito,Corn,2017,1.91,17.85,34.09,,,
San Benito,Corn,2018,1.9,30.0,57.0,,,
San Benito,Corn,2019,1.7,11.0,18.7,,,
San Benito,Cucurbits,1998,1.08,1600.0,1723.2,,,
San Benito,Cucurbits,1999,1.23,100.0,123.1,,,
San Benito,Cucurbits,2000,1.39,900.0,1246.5,794.19,2.54663,13612.4
San Benito,Cucurbits,2001,1.39,300.0,415.5,765.71,0.92373,5099.61
San Benito,Cucurbits,2002,0.79,500.0,394.5,1162.07,0.82515,7565.05
San Benito,Cucurbits,2003,0.47,700.0,329.0,1055.07,0.95061,5496.9
San Benito,Cucurbits,2004,0.87,300.0,260.4,1013.77,1.57236,8687.99
San Benito,Cucurbits,2005,0.53,600.0,316.2,771.19,1.59481,6732.46
San Benito,Cucurbits,2006,0.42,600.0,249.6,,,
San Benito,Cucurbits,2007,0.97,700.0,676.2,,,
San Benito,Cucurbits,2008,0.89,700.0,625.8,,,
San Benito,Cucurbits,2009,0.62,700.0,430.5,,,
San Benito,Cucurbits,2010,0.29,700.0,204.51,,,
San Benito,Cucurbits,2011,2.1,400.0,840.0,,,
San Benito,Cucurbits,2012,2.27,500.0,1135.89,,,
San Benito,Cucurbits,2013,2.58,400.0,1032.58,,,
San Benito,Cucurbits,2014,2.69,500.0,1345.97,,,
San Benito,Cucurbits,2015,2.33,400.0,930.19,,,
San Benito,Cucurbits,2017,1.98,291.56,577.17,,,
San Benito,Cucurbits,2018,1.95,391.0,763.81,,,
San Benito,Cucurbits,2019,1.63,203.0,330.74,,,
San Benito,Cucurbits,2020,1.65,164.32,271.87,,,
San Benito,Dry Beans,2017,1.64,248.26,406.43,,,
San Benito,Dry Beans,2019,1.71,300.0,511.65,,,
San Benito,Dry Beans,2020,1.64,102.33,167.82,,,
San Benito,Grain,1998,0.33,5000.0,1646.2,121.46,0.33623,95.95
San Benito,Grain,1998,0.33,5000.0,1646.2,170.34,0.34364,172.04
San Benito,Grain,1999,0.82,4300.0,3546.2,154.33,0.46446,149.7
San Benito,Grain,1999,0.82,4300.0,3546.2,161.68,0.26015,173.0
San Benito,Grain,2000,0.82,3900.0,3213.0,152.45,0.28457,149.4
San Benito,Grain,2000,0.82,3900.0,3213.0,159.71,0.33539,167.69
San Benito,Grain,2001,0.83,1700.0,1404.2,124.98,0.08332,103.74
San Benito,Grain,2001,0.83,1700.0,1404.2,133.6,0.27726,184.37
San Benito,Grain,2002,0.95,300.0,286.2,128.48,0.11135,123.34
San Benito,Grain,2002,0.95,300.0,286.2,135.62,0.20415,203.43
San Benito,Grain,2003,0.64,300.0,190.8,148.79,0.29565,214.26
San Benito,Grain,2003,0.64,300.0,190.8,169.57,0.26453,264.53
San Benito,Grain,2004,0.65,300.0,196.1,153.19,0.05316,96.51
San Benito,Grain,2004,0.65,300.0,196.1,168.99,0.26159,261.93
San Benito,Grain,2005,0.08,200.0,16.2,147.41,0.10614,132.67
San Benito,Grain,2005,0.08,200.0,16.2,156.09,0.31841,212.29
San Benito,Grain,2006,0.21,100.0,20.7,158.8,0.11275,225.49
San Benito,Grain,2006,0.21,100.0,20.7,181.12,0.10867,217.34
San Benito,Grain,2007,1.26,100.0,126.3,134.67,0.05494,137.36
San Benito,Grain,2007,1.26,100.0,126.3,147.76,0.11525,230.51
San Benito,Grain,2008,1.04,100.0,103.8,209.98,0.30238,335.97
San Benito,Grain,2009,0.79,200.0,157.8,197.67,0.50445,296.51
San Benito,Grain,2017,0.4,2189.91,866.22,,,
San Benito,Grain,2018,0.71,3342.0,2366.94,,,
San Benito,Grain,2019,0.29,531.0,156.13,,,
San Benito,Grain,2020,0.45,1488.04,663.7,,,
San Benito,Multi-Crops,1998,0.0,6200.0,0.0,,,
San Benito,Multi-Crops,1999,0.0,7500.0,0.0,,,
San Benito,Multi-Crops,2000,0.0,4100.0,0.0,,,
San Benito,Multi-Crops,2001,0.0,2500.0,0.0,,,
San Benito,Multi-Crops,2002,0.0,2000.0,0.0,,,
San Benito,Multi-Crops,2003,0.0,2500.0,0.0,,,
San Benito,Multi-Crops,2004,0.0,2200.0,0.0,,,
San Benito,Multi-Crops,2005,0.0,3100.0,0.0,,,
San Benito,Multi-Crops,2006,0.0,2800.0,0.0,,,
San Benito,Multi-Crops,2007,0.0,2600.0,0.0,,,
San Benito,Multi-Crops,2008,0.0,2600.0,0.0,,,
San Benito,Multi-Crops,2009,0.0,2600.0,0.0,,,
San Benito,Multi-Crops,2010,0.0,2600.0,0.0,,,
